tid,label,lat,lon,day,hour,category,tid2,day2,hour2
8225,293,40.6892781762484,-73.9221954345703,4,9,4,3618,20,0
8225,293,40.6902745511944,-73.9233840802866,4,9,4,3619,20,0
8225,293,40.690652,-73.92426999999999,4,9,4,3619,19,15
8225,293,40.7255768,-74.00425200000001,4,20,1,3619,19,15
8225,293,40.7575233146329,-73.9691786872484,4,20,1,3620,14,10
8225,293,40.756773,-73.967124,4,20,8,3620,14,10
8225,293,40.757140632601,-73.9669699619962,4,20,4,3620,19,15
8225,293,40.6632055863491,-73.9507835427282,5,18,1,3621,19,15
8226,293,40.693212179419,-73.9301037076316,1,11,2,3621,20,0
8226,293,40.689900124899005,-73.9307552780914,1,12,0,3621,20,0
8226,293,40.693212179419,-73.9301037076316,1,12,2,3622,19,15
8226,293,40.679336210457,-73.9302849769592,1,12,1,3622,19,15
8226,293,40.7267850637436,-74.0034674744571,1,13,5,3622,20,0
8226,293,40.7269270554884,-74.0054904599932,1,13,3,3623,20,0
8226,293,40.7397735859936,-74.0025758743286,3,18,1,3623,19,15
8226,293,40.7397705376034,-74.0025812387466,3,19,1,3623,19,15
8226,293,40.7141603083044,-73.9493829518952,3,19,0,3624,20,0
8226,293,40.7150559018636,-73.9495034949479,3,19,0,3624,20,0
8226,293,40.7160690082051,-73.94973884069141,3,19,0,3624,20,0
8226,293,40.7159507376023,-73.9495953372234,5,1,4,3625,20,0
8226,293,40.7042731757993,-73.9480971546566,6,1,0,3625,19,15
8226,293,40.704027666788505,-73.9482234386926,6,1,1,3625,19,15
8226,293,40.693212179419,-73.9301037076316,6,17,2,3626,19,15
8226,293,40.693212179419,-73.9301037076316,6,17,2,3626,19,15
8226,293,40.689900124899005,-73.9307552780914,6,17,0,3626,19,15
8226,293,40.7065994949756,-73.9475403558783,6,18,5,3627,19,15
8226,293,40.7104396820068,-73.948771,6,18,4,3627,20,0
8226,293,40.714049,-73.949311,6,18,0,3627,20,0
8226,293,40.7159507376023,-73.9495953372234,6,18,4,3628,18,15
8227,293,40.714049,-73.949311,0,2,0,3628,18,16
8227,293,40.7042731757993,-73.9480971546566,0,2,0,3628,18,20
8227,293,40.704027666788505,-73.9482234386926,0,2,1,3629,18,20
8227,293,40.693212179419,-73.9301037076316,0,8,2,3629,18,20
8227,293,40.693212179419,-73.9301037076316,0,8,2,3629,18,21
8227,293,40.693212179419,-73.9301037076316,0,9,2,3630,19,10
8227,293,40.6864823140982,-73.9302902808943,0,9,4,3630,19,10
8227,293,40.679336210457,-73.9302849769592,0,12,1,3630,18,20
8227,293,40.7264855460639,-74.00508876647191,0,14,0,3631,18,21
8227,293,40.693212179419,-73.9301037076316,6,10,2,3631,19,1
8227,293,40.6752809411105,-73.930387872991,6,10,1,3631,19,1
8227,293,40.6687905899366,-73.9167015377781,6,11,4,3632,19,1
8227,293,40.6905065842704,-73.93353949725099,6,14,0,3632,19,1
8227,293,40.69054151282,-73.9337461593477,6,14,4,3632,18,20
8227,293,40.689900124899005,-73.9307552780914,6,19,0,3633,18,20
8227,293,40.693212179419,-73.9301037076316,6,19,2,3633,19,1
8227,293,40.7160690082051,-73.94973884069141,6,20,0,3633,19,1
8228,293,40.714049,-73.949311,0,0,0,3634,19,1
8228,293,40.7104396820068,-73.948771,0,0,4,3634,19,1
8228,293,40.7042731757993,-73.9480971546566,0,0,0,3634,19,1
8228,293,40.704027666788505,-73.9482234386926,0,0,1,3635,19,1
8228,293,40.689900124899005,-73.9307552780914,3,11,0,3635,19,1
8228,293,40.679336210457,-73.9302849769592,3,12,1,3635,19,1
8228,293,40.7208190447891,-74.0052795410156,3,12,1,3636,18,20
8228,293,40.7223090991531,-74.0052158385515,3,12,5,3636,18,21
8228,293,40.7267850637436,-74.0034674744571,3,13,5,3636,18,20
8228,293,40.726901990217,-74.0032753966517,3,13,0,3637,18,20
8228,293,40.7269270554884,-74.0054904599932,3,15,3,3637,19,1
8228,293,40.7263475952382,-74.0043370234733,3,19,0,3637,19,1
8228,293,40.7255768,-74.00425200000001,3,19,1,3638,18,20
8228,293,40.7397705376034,-74.0025812387466,3,20,1,3638,18,20
8228,293,40.7141603083044,-73.9493829518952,3,20,0,3638,19,10
8228,293,40.7150559018636,-73.9495034949479,3,20,0,3639,19,10
8228,293,40.7159507376023,-73.9495953372234,3,20,4,3639,18,20
8228,293,40.689900124899005,-73.9307552780914,4,11,0,3639,18,21
8228,293,40.6686929213789,-73.93140077590941,4,11,1,3640,18,20
8228,293,40.7397705376034,-74.0025812387466,4,13,1,3640,18,20
8228,293,40.7397735859936,-74.0025758743286,4,13,1,3640,19,1
8228,293,40.7267850637436,-74.0034674744571,4,13,5,3641,19,1
8228,293,40.7264855460639,-74.00508876647191,4,14,0,3641,19,11
8228,293,40.7263475952382,-74.0043370234733,4,20,0,3641,19,11
8228,293,40.7255768,-74.00425200000001,4,20,1,3642,19,7
8228,293,40.7397735859936,-74.0025758743286,4,20,1,3642,19,7
8228,293,40.7397705376034,-74.0025812387466,4,20,1,3642,19,7
8228,293,40.7150559018636,-73.9495034949479,4,20,0,3643,19,7
8228,293,40.7042731757993,-73.9480971546566,5,2,0,3643,19,7
8228,293,40.704027666788505,-73.9482234386926,5,2,1,3643,19,7
8228,293,40.693212179419,-73.9301037076316,5,9,2,3644,18,18
8228,293,40.689900124899005,-73.9307552780914,5,12,0,3644,18,18
8228,293,40.6845107737926,-73.9768695831299,5,13,4,3644,19,7
8228,293,40.7372292665104,-73.9902656863517,5,14,4,3645,19,7
8228,293,40.7141603083044,-73.9493829518952,5,16,0,3645,19,18
8228,293,40.7150559018636,-73.9495034949479,5,16,0,3645,19,19
8228,293,40.719107,-73.945468,5,19,0,3646,19,17
8228,293,40.7159507376023,-73.9495953372234,6,0,4,3646,19,17
8228,293,40.7042731757993,-73.9480971546566,6,4,0,3646,19,19
8228,293,40.704027666788505,-73.9482234386926,6,4,1,3647,19,19
8228,293,40.693212179419,-73.9301037076316,6,16,2,3647,19,17
8228,293,40.6864823140982,-73.9302902808943,6,17,4,3647,19,17
8228,293,40.693212179419,-73.9301037076316,6,17,2,3648,19,17
8228,293,40.7042731757993,-73.9480971546566,6,18,0,3648,19,17
8228,293,40.7160690082051,-73.94973884069141,6,23,0,3648,19,17
8234,293,40.679336210457,-73.9302849769592,0,12,1,3649,19,17
8234,293,40.7267850637436,-74.0034674744571,0,13,5,3649,19,18
8234,293,40.7270480371234,-74.0034590298204,0,13,4,3649,19,18
8234,293,40.6890452721271,-73.9303189844572,3,12,0,3650,19,17
8234,293,40.7255768,-74.00425200000001,3,13,1,3650,19,17
8234,293,40.7267850637436,-74.0034674744571,3,13,5,3650,19,18
8234,293,40.7269270554884,-74.0054904599932,3,18,3,3651,19,19
8234,293,40.7263475952382,-74.0043370234733,3,20,0,3651,19,17
8234,293,40.7255768,-74.00425200000001,3,20,1,3651,19,17
8234,293,40.7397735859936,-74.0025758743286,3,20,1,3652,19,19
8234,293,40.7138094466215,-73.95024061203,3,20,1,3652,19,19
8234,293,40.7141603083044,-73.9493829518952,3,20,0,3652,19,17
8234,293,40.7150559018636,-73.9495034949479,3,20,0,3653,19,17
8234,293,40.7160690082051,-73.94973884069141,3,20,0,3653,19,18
8234,293,40.7159507376023,-73.9495953372234,3,21,4,3653,19,19
8234,293,40.767701984777496,-73.9825466718415,4,13,4,3654,19,18
8234,293,40.7690810356833,-73.9771259591833,4,14,2,3654,19,18
8234,293,40.76387225821389,-73.9777199780318,4,14,4,3654,18,21
8234,293,40.7642913321745,-73.9772129058838,4,14,1,3655,18,21
8234,293,40.7138094466215,-73.95024061203,4,14,1,3655,18,21
8234,293,40.7141603083044,-73.9493829518952,4,14,0,3655,18,21
8234,293,40.7150559018636,-73.9495034949479,4,14,0,3656,19,2
8234,293,40.7160690082051,-73.94973884069141,4,15,0,3656,19,2
8234,293,40.715591767491496,-73.9496240379255,4,15,0,3656,18,20
8234,293,40.714049,-73.949311,5,3,0,3657,18,21
8234,293,40.7042731757993,-73.9480971546566,5,3,0,3657,18,20
8235,293,40.693212179419,-73.9301037076316,1,11,2,3657,18,21
8235,293,40.693212179419,-73.9301037076316,1,12,2,3658,18,21
8235,293,40.6891441345215,-73.9303207397461,1,12,0,3658,18,21
8235,293,40.6890452721271,-73.9303189844572,1,12,0,3658,18,21
8235,293,40.7255768,-74.00425200000001,1,13,1,3659,18,21
8235,293,40.7267850637436,-74.0034674744571,1,13,5,3659,18,21
8235,293,40.7264855460639,-74.00508876647191,1,14,0,3659,18,21
8235,293,40.693212179419,-73.9301037076316,3,12,2,3660,18,20
8235,293,40.693212179419,-73.9301037076316,3,12,2,3660,18,21
8235,293,40.693212179419,-73.9301037076316,3,12,2,3660,18,21
8235,293,40.6890452721271,-73.9303189844572,3,12,0,3661,18,22
8235,293,40.7269270554884,-74.0054904599932,3,19,3,3661,18,21
8235,293,40.7255768,-74.00425200000001,3,19,1,3661,18,21
8235,293,40.7397735859936,-74.0025758743286,3,20,1,3662,18,20
8235,293,40.7397705376034,-74.0025812387466,3,20,1,3662,18,21
8235,293,40.7138094466215,-73.95024061203,3,20,1,3662,18,20
8235,293,40.693212179419,-73.9301037076316,4,11,2,3663,18,21
8235,293,40.693212179419,-73.9301037076316,4,11,2,3663,18,20
8235,293,40.689900124899005,-73.9307552780914,4,12,0,3663,18,21
8235,293,40.6891441345215,-73.9303207397461,4,13,0,3664,18,21
8235,293,40.6890452721271,-73.9303189844572,4,13,0,3664,18,21
8235,293,40.679336210457,-73.9302849769592,4,13,1,3664,18,21
8235,293,40.7255768,-74.00425200000001,4,14,1,3665,18,21
8235,293,40.7270480371234,-74.0034590298204,4,14,4,3665,18,21
8235,293,40.7264855460639,-74.00508876647191,4,15,0,3665,18,21
8236,293,40.693212179419,-73.9301037076316,0,12,2,3666,18,21
8236,293,40.693212179419,-73.9301037076316,0,12,2,3666,18,21
8236,293,40.693212179419,-73.9301037076316,0,12,2,3666,18,21
8236,293,40.6891441345215,-73.9303207397461,0,12,0,3667,18,21
8236,293,40.679336210457,-73.9302849769592,0,12,1,3667,18,21
8236,293,40.7255768,-74.00425200000001,0,16,1,3667,18,21
8236,293,40.727022125085,-74.00527813637991,0,16,4,3668,18,19
8236,293,40.7269270554884,-74.0054904599932,0,16,3,3668,18,19
8236,293,40.7263475952382,-74.0043370234733,0,19,0,3668,19,9
8236,293,40.751575,-73.99201500000001,0,20,4,3669,19,10
8236,293,40.7397735859936,-74.0025758743286,0,20,1,3669,19,0
8236,293,40.7397705376034,-74.0025812387466,0,20,1,3669,19,0
8236,293,40.7160690082051,-73.94973884069141,0,20,0,3670,17,21
8236,293,40.7042731757993,-73.9480971546566,0,23,0,3670,17,21
8236,293,40.689900124899005,-73.9307552780914,1,12,0,3670,18,21
8236,293,40.693212179419,-73.9301037076316,1,12,2,3671,18,22
8236,293,40.6890452721271,-73.9303189844572,1,12,0,3671,19,9
8236,293,40.679336210457,-73.9302849769592,1,13,1,3671,19,10
8236,293,40.7255768,-74.00425200000001,1,14,1,3672,17,21
8236,293,40.7270480371234,-74.0034590298204,1,14,4,3672,17,21
8236,293,40.727022125085,-74.00527813637991,1,14,4,3672,17,21
8236,293,40.7264855460639,-74.00508876647191,1,14,0,3673,17,21
8236,293,40.7255768,-74.00425200000001,1,19,1,3673,18,21
8236,293,40.7397735859936,-74.0025758743286,1,20,1,3673,18,22
8236,293,40.7397705376034,-74.0025812387466,1,20,1,3674,17,21
8236,293,40.7138094466215,-73.95024061203,1,20,1,3674,17,21
8236,293,40.7141603083044,-73.9493829518952,1,20,0,3674,17,21
8236,293,40.7150559018636,-73.9495034949479,1,20,0,3675,17,21
8236,293,40.7160690082051,-73.94973884069141,1,20,0,3675,17,17
8236,293,40.7042731757993,-73.9480971546566,1,23,0,3675,17,17
8236,293,40.693212179419,-73.9301037076316,2,12,2,3676,17,20
8236,293,40.689900124899005,-73.9307552780914,2,12,0,3676,17,21
8236,293,40.693212179419,-73.9301037076316,2,12,2,3676,19,9
8236,293,40.6890452721271,-73.9303189844572,2,12,0,3677,19,10
8236,293,40.679336210457,-73.9302849769592,2,12,1,3677,17,21
8236,293,40.7267850637436,-74.0034674744571,2,13,5,3677,17,21
8236,293,40.727022125085,-74.00527813637991,2,13,4,3678,17,21
8236,293,40.7269270554884,-74.0054904599932,2,13,3,3678,17,21
8236,293,40.7264855460639,-74.00508876647191,2,13,0,3678,19,9
8236,293,40.7255768,-74.00425200000001,2,19,1,3679,19,9
8236,293,40.7397735859936,-74.0025758743286,2,20,1,3679,19,9
8236,293,40.7138094466215,-73.95024061203,2,20,1,3679,19,10
8236,293,40.7141603083044,-73.9493829518952,2,20,0,3680,17,21
8236,293,40.7150559018636,-73.9495034949479,2,20,0,3680,17,21
8236,293,40.7159507376023,-73.9495953372234,2,21,4,3680,19,9
8236,293,40.7042731757993,-73.9480971546566,2,23,0,3681,19,10
8236,293,40.693212179419,-73.9301037076316,3,8,2,3681,17,21
8236,293,40.693212179419,-73.9301037076316,3,8,2,3681,17,21
8236,293,40.6891441345215,-73.9303207397461,3,9,0,3682,19,19
8236,293,40.6890452721271,-73.9303189844572,3,9,0,3682,19,19
8236,293,40.8082417326032,-73.9636065128821,3,10,1,3682,19,18
8236,293,40.805351,-73.962127,3,10,3,3683,19,19
8236,293,40.8048252891597,-73.9662869455088,3,12,4,3683,19,19
8236,293,40.80396856758609,-73.9664304365683,3,12,4,3683,19,19
8236,293,40.800707779193,-73.95825127574909,3,13,5,3684,19,19
8236,293,40.7999713316835,-73.9579439163208,3,13,5,3684,19,19
8236,293,40.8005723332351,-73.9581799507141,3,13,1,3684,19,18
8236,293,40.7679967046751,-73.9818906784058,3,13,1,3685,19,18
8236,293,40.757140632601,-73.9669699619962,3,13,4,3685,19,19
8236,293,40.7397735859936,-74.0025758743286,3,15,1,3685,19,19
8236,293,40.7397705376034,-74.0025812387466,3,15,1,3686,19,18
8236,293,40.7138094466215,-73.95024061203,3,15,1,3686,19,18
8236,293,40.715591767491496,-73.9496240379255,3,15,0,3686,19,19
8236,293,40.7159507376023,-73.9495953372234,3,16,4,3687,19,19
8236,293,40.693212179419,-73.9301037076316,4,10,2,3687,19,18
8236,293,40.693212179419,-73.9301037076316,4,11,2,3687,19,19
8236,293,40.693212179419,-73.9301037076316,4,11,2,3688,19,18
8236,293,40.6890452721271,-73.9303189844572,4,11,0,3688,19,18
8236,293,40.7681253262567,-73.98441762875409,4,13,3,3688,19,18
8236,293,40.7690810356833,-73.9771259591833,4,14,2,3689,19,18
8236,293,40.76387225821389,-73.9777199780318,4,14,4,3689,19,19
8236,293,40.7639300219095,-73.97746170919271,4,14,4,3689,19,19
8236,293,40.7138094466215,-73.95024061203,4,15,1,3690,19,12
8236,293,40.7150559018636,-73.9495034949479,4,15,0,3690,19,12
8236,293,40.7160690082051,-73.94973884069141,4,15,0,3690,19,19
8236,293,40.7042731757993,-73.9480971546566,5,2,0,3691,19,19
8236,293,40.693212179419,-73.9301037076316,5,10,2,3691,19,12
8236,293,40.6905065842704,-73.93353949725099,5,11,0,3691,19,12
8236,293,40.693212179419,-73.9301037076316,5,13,2,3692,18,22
8236,293,40.693212179419,-73.9301037076316,5,17,2,3692,18,22
8236,293,40.6890452721271,-73.9303189844572,5,17,0,3692,19,12
8236,293,40.7160690082051,-73.94973884069141,5,18,0,3693,19,12
8236,293,40.7042731757993,-73.9480971546566,6,3,0,3693,19,18
8236,293,40.6902745511944,-73.9233840802866,6,11,4,3693,19,18
8236,293,40.6892781762484,-73.9221954345703,6,11,4,3694,18,22
8236,293,40.6895016555993,-73.92258609115541,6,11,1,3694,18,22
8236,293,40.7141603083044,-73.9493829518952,6,12,0,3694,18,22
8236,293,40.7160690082051,-73.94973884069141,6,12,0,3695,18,22
8236,293,40.715591767491496,-73.9496240379255,6,12,0,3695,19,19
8236,293,40.7159507376023,-73.9495953372234,6,13,4,3695,19,19
8237,293,40.693212179419,-73.9301037076316,2,14,2,3696,19,19
8237,293,40.693212179419,-73.9301037076316,2,14,2,3696,19,19
8237,293,40.6890452721271,-73.9303189844572,2,14,0,3696,19,18
8237,293,40.7042731757993,-73.9480971546566,2,15,0,3697,19,19
8237,293,40.7141603083044,-73.9493829518952,2,15,0,3697,19,18
8237,293,40.7150559018636,-73.9495034949479,2,15,0,3697,19,19
8237,293,40.7160690082051,-73.94973884069141,2,15,0,3698,19,16
8237,293,40.7159507376023,-73.9495953372234,2,16,4,3698,19,16
8237,293,40.7042731757993,-73.9480971546566,2,23,0,3698,14,20
8237,293,40.748909334047,-73.9650701370298,3,2,5,3699,14,20
8237,293,40.693212179419,-73.9301037076316,3,13,2,3699,19,19
8237,293,40.693212179419,-73.9301037076316,3,13,2,3699,19,19
8237,293,40.693212179419,-73.9301037076316,3,13,2,3700,19,19
8237,293,40.6891441345215,-73.9303207397461,3,13,0,3700,19,19
8237,293,40.7141603083044,-73.9493829518952,3,14,0,3700,19,18
8237,293,40.7150559018636,-73.9495034949479,3,14,0,3701,19,19
8238,293,40.693212179419,-73.9301037076316,0,12,2,3701,19,19
8238,293,40.693212179419,-73.9301037076316,0,12,2,3701,19,19
8238,293,40.689900124899005,-73.9307552780914,0,12,0,3702,19,19
8238,293,40.693212179419,-73.9301037076316,0,12,2,3702,19,19
8238,293,40.679336210457,-73.9302849769592,0,12,1,3702,19,18
8238,293,40.7267850637436,-74.0034674744571,0,13,5,3703,19,18
8238,293,40.7270480371234,-74.0034590298204,0,13,4,3703,19,19
8238,293,40.727022125085,-74.00527813637991,0,13,4,3703,19,19
8238,293,40.7263475952382,-74.0043370234733,0,19,0,3704,19,7
8238,293,40.72513896666671,-74.002963,0,20,4,3704,19,7
8238,293,40.7269270554884,-74.0054904599932,0,20,3,3704,19,18
8238,293,40.7264855460639,-74.00508876647191,0,20,0,3705,19,19
8238,293,40.7222908678878,-73.9971178450036,0,20,4,3705,19,20
8238,293,40.7038650412276,-73.9474014937878,0,20,1,3705,19,20
8238,293,40.7042731757993,-73.9480971546566,1,0,0,3706,19,19
8238,293,40.693212179419,-73.9301037076316,1,10,2,3706,19,19
8238,293,40.693212179419,-73.9301037076316,1,10,2,3706,19,3
8238,293,40.744005754747896,-73.9683704252062,1,12,3,3707,19,3
8238,293,40.7255768,-74.00425200000001,1,17,1,3707,19,3
8238,293,40.7269270554884,-74.0054904599932,1,17,3,3707,19,3
8238,293,40.7255768,-74.00425200000001,1,20,1,3708,19,19
8238,293,40.7038650412276,-73.9474014937878,1,21,1,3708,19,19
8238,293,40.7042731757993,-73.9480971546566,1,21,0,3708,19,19
8238,293,40.7141603083044,-73.9493829518952,1,21,0,3709,19,19
8238,293,40.7160690082051,-73.94973884069141,1,21,0,3709,19,8
8238,293,40.7042731757993,-73.9480971546566,2,0,0,3709,19,8
8238,293,40.693212179419,-73.9301037076316,2,11,2,3710,18,23
8238,293,40.693212179419,-73.9301037076316,2,11,2,3710,19,0
8238,293,40.689900124899005,-73.9307552780914,2,12,0,3710,19,8
8238,293,40.693212179419,-73.9301037076316,2,12,2,3711,19,8
8238,293,40.6890452721271,-73.9303189844572,2,12,0,3711,19,7
8238,293,40.727022125085,-74.00527813637991,2,13,4,3711,19,8
8238,293,40.693212179419,-73.9301037076316,4,12,2,3712,19,8
8238,293,40.689900124899005,-73.9307552780914,4,12,0,3712,19,8
8238,293,40.6890452721271,-73.9303189844572,4,12,0,3712,18,19
8238,293,40.7269270554884,-74.0054904599932,4,14,3,3713,18,19
8238,293,40.7397705376034,-74.0025812387466,4,20,1,3713,19,8
8238,293,40.7160690082051,-73.94973884069141,4,20,0,3713,19,8
8238,293,40.7159507376023,-73.9495953372234,4,21,4,3714,19,17
8238,293,40.7042731757993,-73.9480971546566,5,22,0,3714,19,17
8238,293,40.693212179419,-73.9301037076316,6,6,2,3714,20,0
8238,293,40.6891441345215,-73.9303207397461,6,6,0,3715,20,0
8238,293,40.693212179419,-73.9301037076316,6,6,2,3715,19,8
8238,293,40.679336210457,-73.9302849769592,6,6,1,3715,19,8
8238,293,40.7255768,-74.00425200000001,6,7,1,3716,19,17
8238,293,40.7267850637436,-74.0034674744571,6,7,5,3716,19,17
8238,293,40.7269270554884,-74.0054904599932,6,7,3,3716,19,19
8238,293,40.7264855460639,-74.00508876647191,6,7,0,3717,19,19
8238,293,40.7397705376034,-74.0025812387466,6,19,1,3717,19,8
8238,293,40.7138094466215,-73.95024061203,6,23,1,3717,19,8
8238,293,40.7141603083044,-73.9493829518952,6,23,0,3718,19,8
8238,293,40.7159507376023,-73.9495953372234,6,23,4,3718,19,8
8239,293,40.7042731757993,-73.9480971546566,0,0,0,3718,19,19
8239,293,40.693212179419,-73.9301037076316,0,12,2,3719,19,19
8239,293,40.693212179419,-73.9301037076316,0,12,2,3719,19,19
8239,293,40.693212179419,-73.9301037076316,0,13,2,3719,19,19
8239,293,40.6891441345215,-73.9303207397461,0,13,0,3720,19,19
8239,293,40.6890452721271,-73.9303189844572,0,13,0,3720,19,19
8239,293,40.7042731757993,-73.9480971546566,0,14,0,3720,19,19
8239,293,40.7141603083044,-73.9493829518952,0,14,0,3721,19,19
8239,293,40.7159507376023,-73.9495953372234,0,14,4,3721,19,19
8239,293,40.689900124899005,-73.9307552780914,1,12,0,3721,19,19
8239,293,40.693212179419,-73.9301037076316,1,12,2,3722,19,19
8239,293,40.6891441345215,-73.9303207397461,1,12,0,3722,19,19
8239,293,40.6890452721271,-73.9303189844572,1,12,0,3722,18,20
8239,293,40.679336210457,-73.9302849769592,1,12,1,3723,18,21
8239,293,40.7255768,-74.00425200000001,3,13,1,3723,18,21
8239,293,40.7267850637436,-74.0034674744571,3,13,5,3723,18,21
8239,293,40.727022125085,-74.00527813637991,3,13,4,3724,18,20
8239,293,40.7269270554884,-74.0054904599932,3,14,3,3724,18,21
8239,293,40.7264855460639,-74.00508876647191,3,14,0,3724,19,6
8239,293,40.7255768,-74.00425200000001,3,19,1,3725,19,7
8239,293,40.7397705376034,-74.0025812387466,3,20,1,3725,18,21
8239,293,40.7138094466215,-73.95024061203,3,20,1,3725,18,21
8239,293,40.7141603083044,-73.9493829518952,3,20,0,3726,18,20
8239,293,40.7160690082051,-73.94973884069141,3,21,0,3726,18,21
8239,293,40.7159507376023,-73.9495953372234,3,21,4,3726,18,20
8239,293,40.714049,-73.949311,3,23,0,3727,18,21
8239,293,40.7042731757993,-73.9480971546566,3,23,0,3727,18,20
8239,293,40.693212179419,-73.9301037076316,4,12,2,3727,18,21
8239,293,40.693212179419,-73.9301037076316,4,12,2,3728,18,20
8239,293,40.689900124899005,-73.9307552780914,4,12,0,3728,18,21
8239,293,40.6891441345215,-73.9303207397461,4,12,0,3728,18,21
8239,293,40.679336210457,-73.9302849769592,4,12,1,3729,18,21
8239,293,40.7255768,-74.00425200000001,4,13,1,3729,19,6
8239,293,40.7267850637436,-74.0034674744571,4,13,5,3729,19,6
8239,293,40.727022125085,-74.00527813637991,4,13,4,3730,19,6
8239,293,40.7269270554884,-74.0054904599932,4,14,3,3730,19,7
8239,293,40.7264855460639,-74.00508876647191,4,14,0,3730,18,21
8239,293,40.7255768,-74.00425200000001,4,19,1,3731,18,21
8239,293,40.7141603083044,-73.9493829518952,4,20,0,3731,18,21
8239,293,40.7150559018636,-73.9495034949479,4,20,0,3731,18,21
8239,293,40.7159507376023,-73.9495953372234,4,20,4,3732,17,19
8239,293,40.714049,-73.949311,5,0,0,3732,17,19
8239,293,40.693212179419,-73.9301037076316,5,11,2,3732,18,22
8239,293,40.6905065842704,-73.93353949725099,5,11,0,3733,18,22
8239,293,40.69054151282,-73.9337461593477,5,11,4,3733,18,22
8239,293,40.693212179419,-73.9301037076316,5,13,2,3733,18,22
8239,293,40.6890452721271,-73.9303189844572,5,13,0,3734,18,21
8239,293,40.693212179419,-73.9301037076316,5,16,2,3734,18,21
8239,293,40.693212179419,-73.9301037076316,5,17,2,3734,18,22
8239,293,40.704823937467296,-73.9481660368683,5,17,2,3735,18,22
8239,293,40.7104396820068,-73.948771,5,17,4,3735,18,13
8239,293,40.7115373,-73.9490637,5,17,0,3735,18,13
8239,293,40.713123,-73.9492052793503,5,17,0,3736,12,17
8239,293,40.7150559018636,-73.9495034949479,5,17,0,3736,12,18
8239,293,40.7160690082051,-73.94973884069141,5,17,0,3736,18,22
8239,293,40.7760699424072,-74.0735652772793,6,3,3,3737,18,22
8239,293,40.7042731757993,-73.9480971546566,6,4,0,3737,18,20
8239,293,40.693212179419,-73.9301037076316,6,10,2,3737,18,20
8239,293,40.693212179419,-73.9301037076316,6,10,2,3738,18,20
8240,293,40.693212179419,-73.9301037076316,0,11,2,3738,18,20
8240,293,40.693212179419,-73.9301037076316,0,12,2,3738,18,20
8240,293,40.689900124899005,-73.9307552780914,0,12,0,3739,18,20
8240,293,40.693212179419,-73.9301037076316,0,12,2,3739,18,22
8240,293,40.6890452721271,-73.9303189844572,0,12,0,3739,18,22
8240,293,40.679336210457,-73.9302849769592,0,12,1,3740,18,20
8240,293,40.7267850637436,-74.0034674744571,0,13,5,3740,18,20
8240,293,40.7269270554884,-74.0054904599932,0,15,3,3740,18,20
8240,293,40.7264855460639,-74.00508876647191,0,15,0,3741,18,20
8240,293,40.726421499076096,-74.00613890632658,0,20,4,3741,18,20
8240,293,40.7255768,-74.00425200000001,0,20,1,3741,18,20
8240,293,40.7397735859936,-74.0025758743286,0,20,1,3742,18,20
8240,293,40.7141603083044,-73.9493829518952,0,20,0,3742,18,20
8240,293,40.7150559018636,-73.9495034949479,0,20,0,3742,18,20
8240,293,40.7160690082051,-73.94973884069141,0,20,0,3743,18,20
8240,293,40.7159507376023,-73.9495953372234,0,20,4,3743,18,20
8240,293,40.7042731757993,-73.9480971546566,1,0,0,3743,18,20
8240,293,40.693212179419,-73.9301037076316,1,12,2,3744,18,20
8240,293,40.689900124899005,-73.9307552780914,1,12,0,3744,18,20
8240,293,40.693212179419,-73.9301037076316,1,12,2,3744,18,20
8240,293,40.6891441345215,-73.9303207397461,1,12,0,3745,18,20
8240,293,40.7267850637436,-74.0034674744571,1,13,5,3745,18,20
8240,293,40.7270480371234,-74.0034590298204,1,13,4,3745,18,20
8240,293,40.72823442863621,-74.0053224563599,1,13,3,3746,18,20
8240,293,40.7269270554884,-74.0054904599932,1,13,3,3746,18,20
8240,293,40.7263475952382,-74.0043370234733,1,19,0,3746,18,20
8240,293,40.7255768,-74.00425200000001,1,19,1,3747,18,20
8240,293,40.7397735859936,-74.0025758743286,1,20,1,3747,18,20
8240,293,40.7138094466215,-73.95024061203,1,20,1,3747,18,20
8240,293,40.7141603083044,-73.9493829518952,1,20,0,3748,18,20
8240,293,40.7150559018636,-73.9495034949479,1,20,0,3748,18,20
8240,293,40.7159507376023,-73.9495953372234,1,20,4,3748,19,6
8240,293,40.704823937467296,-73.9481660368683,2,0,2,3749,19,6
8240,293,40.7042731757993,-73.9480971546566,2,0,0,3749,18,8
8240,293,40.693212179419,-73.9301037076316,2,8,2,3749,18,9
8240,293,40.693212179419,-73.9301037076316,2,9,2,3750,19,11
8240,293,40.6891441345215,-73.9303207397461,2,9,0,3750,19,12
8240,293,40.680206297282,-73.9433958857467,2,13,3,3750,19,11
8240,293,40.67978401149721,-73.945153,2,13,4,3751,19,12
8240,293,40.7269270554884,-74.0054904599932,2,15,3,3751,18,22
8240,293,40.7263475952382,-74.0043370234733,2,19,0,3751,18,22
8240,293,40.7255768,-74.00425200000001,2,19,1,3752,18,22
8240,293,40.7138094466215,-73.95024061203,2,20,1,3752,18,22
8240,293,40.7150559018636,-73.9495034949479,2,20,0,3752,19,11
8240,293,40.7160690082051,-73.94973884069141,2,20,0,3753,19,12
8240,293,40.7159507376023,-73.9495953372234,2,21,4,3753,19,12
