tid,label,lat,lon,day,hour,min,pickup_dropoff
7168,1195,40.72552611117281,-73.98484973091684,18,16,18,1
7168,1195,40.73521875587322,-73.98134263366512,18,16,22,0
7178,1197,40.735818065675275,-73.9909264495974,18,23,3,1
7178,1197,40.756397226797716,-73.97585940192505,18,23,10,0
7186,1198,40.73721269049712,-73.98608432564936,17,21,34,1
7186,1198,40.74756933745958,-73.98359088640711,17,21,39,0
7192,1199,40.755329184904994,-73.99382295593671,18,22,14,1
7192,1199,40.780275005819576,-73.9788692183239,18,22,23,0
7193,1199,40.73499449898519,-73.99037661816976,19,10,53,1
7193,1199,40.75880791709788,-73.97811105306312,19,10,36,0
7195,1200,40.72992849906005,-73.99515974469534,17,21,13,1
7195,1200,40.68277290274419,-73.9764763998711,17,21,33,0
7201,1201,40.76017865628965,-73.87648970581643,18,12,51,1
7201,1201,40.748860323308335,-73.98179659241862,18,13,9,0
7203,1201,40.78589111004986,-73.95201400801591,18,12,53,1
7203,1201,40.771961752297656,-73.9656948889052,18,12,37,0
7228,1205,40.73974223525293,-73.99511077016643,18,16,24,1
7228,1205,40.72928732444562,-73.99736929073981,18,16,53,0
7239,1207,40.7289817165307,-73.9530229637777,19,12,1,1
7239,1207,40.71705094163336,-73.95535937830857,19,12,10,0
7246,1208,40.74015016012855,-73.98294639628432,20,0,15,1
7246,1208,40.772729529040234,-73.95546118676714,20,0,53,0
7251,1209,40.781681621419565,-73.95563281089119,19,8,2,1
7251,1209,40.7769600897751,-73.95789150655321,19,8,10,0
7253,1209,40.72881433737494,-73.98033314891211,19,20,31,1
7253,1209,40.714425133513586,-73.97326006478681,19,20,39,0
7254,1209,40.727458806680815,-73.99910803273372,19,8,3,1
7254,1209,40.72034144212522,-74.0077240946149,19,8,11,0
7257,1210,40.74214330592223,-73.99994568102113,19,20,29,1
7257,1210,40.724381264271514,-73.98785308882645,19,20,42,0
7262,1211,40.75128825204011,-74.0001056431239,19,8,4,1
7262,1211,40.73510693010904,-73.98535471823118,19,8,12,0
7266,1211,40.75766638943024,-73.97631188057414,19,23,23,1
7266,1211,40.75988767013915,-73.97060294676623,19,23,31,0
7267,1212,40.75916557150923,-73.99384218215994,19,19,23,1
7267,1212,40.73697608892836,-73.98559716384909,19,19,39,0
7270,1212,40.77935449590005,-73.98249944666452,19,23,12,1
7270,1212,40.763631265582816,-73.98288050428084,19,23,18,0
7274,1213,40.75291769878969,-73.99176172487489,19,23,4,1
7274,1213,40.72844275270619,-74.00452083855919,19,23,14,0
7278,1213,40.77689717334725,-73.9726167241489,19,13,28,1
7278,1213,40.756104530738966,-73.97631288104742,19,14,10,0
7288,1215,40.74325105824538,-73.99293003551713,18,16,49,1
7288,1215,40.749138299813794,-73.98912970203958,18,16,51,0
7291,1216,40.771027168231385,-73.97440344310883,17,20,4,1
7291,1216,40.7717447224728,-73.96640277043036,17,20,5,0
7298,1217,40.75544053476334,-73.98353841289929,18,16,30,1
7298,1217,40.72013262842812,-74.00800608791462,18,16,45,0
7300,1217,40.773841613876,-73.98326998058758,18,16,42,1
7300,1217,40.78485948775925,-73.97137860366195,18,16,48,0
7308,1218,40.74436325437419,-73.99152361922017,19,19,30,1
7308,1218,40.7513101494129,-73.97957938484899,19,19,33,0
7309,1219,40.764219000907914,-73.96506889857403,19,15,53,1
7309,1219,40.76186823842146,-73.98332567554019,19,15,51,0
7315,1220,40.7294496465198,-73.99011350743524,19,15,33,1
7315,1220,40.707246186184065,-73.9967806594824,19,16,0,0
7327,1222,40.77975703214325,-73.95774437435023,18,10,29,1
7327,1222,40.76417852935411,-73.98858552001468,18,11,5,0
7332,1222,40.795958844917195,-73.93623710371605,19,7,41,1
7332,1222,40.74729677147262,-73.98328462749771,19,7,37,0
7333,1223,40.75416403424025,-73.98728135641716,19,7,38,1
7333,1223,40.87003776987113,-73.93361107952944,19,8,1,0
7337,1223,40.73200525340654,-74.0036497539287,14,20,53,1
7337,1223,40.71447095085897,-74.0083939241623,14,21,3,0
7338,1223,40.7583536598555,-73.99365180306188,18,19,5,1
7338,1223,40.75309096553393,-73.97104046721063,18,19,15,0
7349,1225,40.76000253480889,-73.99101537413947,18,23,56,1
7349,1225,40.70228383128561,-74.00690187834255,19,0,17,0
7357,1227,40.772576194228904,-73.98257238365761,12,18,53,1
7357,1227,40.79319931005158,-73.97464483705983,12,18,56,0
7369,1229,40.741499735946135,-73.99398261442832,19,13,6,1
7369,1229,40.758090211516546,-73.99502834625594,19,13,19,0
7371,1229,40.758505509672986,-73.97139189922302,19,20,38,1
7371,1229,40.75117937018659,-73.99199609033815,19,20,49,0
7375,1230,40.7893592137567,-73.95522139914385,19,8,56,1
7375,1230,40.77517224100448,-73.87567701138607,19,9,10,0
7387,1232,40.77877268564917,-73.94774061948112,18,21,53,1
7387,1232,40.78150306453027,-73.96333694126508,18,21,56,0
7393,1233,40.7575845517873,-73.9861253681039,18,21,29,1
7393,1233,40.79195109565772,-73.97458473569998,18,22,3,0
7394,1233,40.75730275359966,-73.98881968524358,19,8,22,1
7394,1233,40.7643523085586,-73.98119082063488,19,8,26,0
7404,1234,40.71634076346673,-74.01025837980262,19,8,19,1
7404,1234,40.76162281815924,-73.97910096071712,19,8,34,0
7412,1236,40.68430542756833,-74.00284637458674,18,23,40,1
7412,1236,40.713761841850655,-73.98600205261312,18,23,56,0
7419,1237,40.74742996503629,-73.98964233551226,18,20,6,1
7419,1237,40.76663214710571,-73.9596253879746,18,20,31,0
7420,1237,40.736228581490295,-74.00268209487251,23,12,10,1
7420,1237,40.74290334803082,-73.99051501642964,23,12,17,0
7424,1238,40.7643452537901,-73.97014538845099,18,19,1,1
7424,1238,40.78820817728557,-73.96815189713664,18,19,12,0
7427,1238,40.77387938459434,-73.96199877321772,18,18,15,1
7427,1238,40.790461303638594,-73.96112219750933,18,18,20,0
7435,1240,40.75684313566454,-73.97042033350147,18,18,42,1
7435,1240,40.73305867237069,-73.99043310754053,18,19,7,0
7442,1241,40.71761582602777,-74.00919175840966,18,18,42,1
7442,1241,40.7478933986,-73.992801989839,18,19,15,0
7446,1241,40.7505701720671,-73.99377154134265,19,17,23,1
7446,1241,40.76386305500783,-73.97396429122011,19,17,34,0
7448,1242,40.72484331016459,-74.00078072346798,19,11,56,1
7448,1242,40.743618053356485,-73.986588912495,19,12,8,0
7467,1245,40.77266292830028,-73.96532743465207,18,12,53,1
7467,1245,40.770927460836546,-73.98348860018007,18,13,2,0
7486,1248,40.7637792145557,-73.97091498266957,18,16,8,1
7486,1248,40.74943248109922,-73.9747563356533,18,16,16,0
7488,1248,40.76787092347659,-73.98862163856677,18,15,33,1
7488,1248,40.775286719175355,-73.87116741336934,18,16,13,0
7493,1249,40.8034029807619,-73.96810457430831,18,14,17,1
7493,1249,40.64923335422792,-73.79988446034542,18,14,53,0
7501,1251,40.76068964132138,-73.96722952643461,18,16,9,1
7501,1251,40.73440671336867,-73.97794615355372,18,16,18,0
7505,1251,40.77997962755181,-73.9646696741139,18,13,3,1
7505,1251,40.7781949061624,-73.97597608593344,18,13,10,0
7517,1253,40.78519428704895,-73.96722431195951,18,12,41,1
7517,1253,40.76427190375544,-73.97437854542216,18,12,29,0
7519,1254,40.71386149336614,-74.0057032736396,17,21,19,1
7519,1254,40.751371067280715,-73.99239075876824,17,21,41,0
7521,1254,40.626735804574864,-73.77771011687867,17,21,1,1
7521,1254,40.76009310592927,-73.98328986339322,17,21,37,0
7523,1254,40.76109084297933,-73.97051365668005,18,13,2,1
7523,1254,40.77471565452434,-73.96580633375845,18,13,7,0
7524,1254,40.76940301244177,-73.95102476835302,18,12,28,1
7524,1254,40.84670617987432,-73.92131331883422,18,13,10,0
7527,1255,40.771180963116066,-73.98381952144257,19,8,12,1
7527,1255,40.76832311225154,-73.98649856861732,19,8,14,0
7528,1255,40.75765955212556,-73.98233216902292,18,13,6,1
7528,1255,40.756364000933544,-73.97264894302054,18,13,19,0
7532,1256,40.78277798739292,-73.96633617900363,19,17,56,1
7532,1256,40.77666040320911,-73.95555362798325,19,17,28,0
7533,1256,40.762347034151034,-73.97598710860177,19,8,5,1
7533,1256,40.76211551574089,-73.97397179768006,19,8,8,0
7537,1257,40.736207626732366,-73.97432915162346,19,8,9,1
7537,1257,40.73145990815975,-73.98578379344247,19,8,16,0
7538,1257,40.748265909469055,-73.92514090932957,19,8,11,1
7538,1257,40.74897449041747,-73.93448173947684,19,8,15,0
7548,1258,40.77416678515293,-73.8745692292606,18,19,12,1
7548,1258,40.76587336228259,-73.95998274389706,18,19,30,0
7555,1260,40.73329157379486,-73.9290774049615,18,21,36,1
7555,1260,40.732358783455865,-73.92503627710096,18,21,53,0
7557,1260,40.7711522467158,-73.95430510066501,19,8,19,1
7557,1260,40.754936368875505,-73.98620581388525,19,8,42,0
7562,1261,40.75728833206959,-73.98564382683537,19,8,53,1
7562,1261,40.760345524149315,-73.97972539434261,19,8,33,0
7567,1262,40.78824001361646,-73.97337358125071,13,20,53,1
7567,1262,40.80504120324768,-73.94678222708455,13,20,34,0
7568,1262,40.7474960358537,-73.98125383438594,18,16,45,1
7568,1262,40.7695646602384,-73.96837658476136,18,16,33,0
7570,1262,40.77608819861926,-73.87329967267863,18,16,33,1
7570,1262,40.77157006596245,-73.90612082131258,18,16,33,0
7571,1262,40.75639258089505,-73.9788510165555,18,16,28,1
7571,1262,40.712512819068806,-74.0106102744495,18,16,56,0
7580,1264,40.755059570977764,-73.96939307212881,18,16,33,1
7580,1264,40.73581653458096,-73.9917578263586,18,16,56,0
7582,1264,40.75434877976805,-73.9827463672874,18,16,37,1
7582,1264,40.74613008691959,-73.99492757715336,18,16,53,0
7589,1265,40.748962042825596,-73.96257963631354,19,23,0,1
7589,1265,40.71780782748975,-73.99059483822487,19,23,11,0
7591,1266,40.75030828660384,-73.98076319735549,19,22,36,1
7591,1266,40.55362567116536,-74.00711932353727,19,23,12,0
7594,1266,40.76383481730737,-73.98111744545452,19,23,7,1
7594,1266,40.74941272052966,-73.97721332818321,19,23,15,0
7597,1267,40.70249353532709,-74.00639814458839,19,20,22,1
7597,1267,40.7633456708587,-73.98889744974724,19,20,39,0
7598,1267,40.754562938092576,-73.9958993060892,19,23,2,1
7598,1267,40.72451036979474,-73.99875507079116,19,23,12,0
7601,1267,40.774231877150314,-73.86596134252898,19,23,1,1
7601,1267,40.708432471352,-73.98046193545736,19,23,16,0
7605,1268,40.74336822514452,-73.97793735558218,9,7,31,1
7605,1268,40.75618239955075,-73.97094791377015,9,7,35,0
7607,1268,40.77159854021885,-73.86444763787142,8,13,8,1
7607,1268,40.770486764582174,-73.86312767066113,8,13,9,0
7611,1269,40.823226211564915,-73.88235417701355,20,2,23,1
7611,1269,40.826223066048996,-73.86224899388901,20,2,29,0
7614,1269,40.76249598057039,-73.92072834022395,20,2,16,1
7614,1269,40.784767059581654,-73.92045558191887,20,2,22,0
7617,1270,40.715830439674036,-73.99589266203395,20,2,18,1
7617,1270,40.7329507488481,-73.98368187382869,20,2,23,0
7619,1270,40.74474158181839,-73.98509619984827,19,0,5,1
7619,1270,40.79199208875217,-73.94667929731361,19,0,16,0
7620,1270,40.726299811126964,-73.99781284615449,20,2,18,1
7620,1270,40.74584995253973,-73.98629839479975,20,2,26,0
7623,1271,40.73063613844134,-73.98689561843923,20,2,19,1
7623,1271,40.747952974373774,-73.98742012627474,20,2,32,0
7628,1272,40.72812895474054,-73.99718792311899,8,11,18,1
7628,1272,40.736999401795046,-73.99657166883401,8,11,20,0
7633,1273,40.77193954770483,-73.95010320976428,8,18,40,1
7633,1273,40.734528087051885,-73.98423964291862,8,18,33,0
7634,1273,40.79064220746078,-73.9525551697617,19,23,9,1
7634,1273,40.74799642895378,-73.99765784986369,19,23,30,0
7641,1274,40.71532003019966,-73.99391752801887,19,23,23,1
7641,1274,40.71153464351811,-74.00779472239367,19,23,32,0
7653,1276,40.77919923883893,-73.87230578757874,19,11,42,1
7653,1276,40.76911916767277,-73.97425574035435,19,12,3,0
7657,1277,40.65147283484258,-73.80115257896534,18,16,33,1
7657,1277,40.65211465020694,-73.79780336417309,18,17,4,0
7664,1278,40.771116096498744,-73.97259308415516,18,21,12,1
7664,1278,40.75463869373344,-73.97123189241677,18,21,19,0
7669,1279,40.74988806175098,-73.99169345147959,19,13,5,1
7669,1279,40.75930535371445,-74.00260996580175,19,13,11,0
7681,1281,40.77116794508912,-73.9534487886732,20,2,0,1
7681,1281,40.75906056861423,-73.96581431239895,20,2,5,0
7685,1281,40.745652785031425,-73.97914500528998,18,19,29,1
7685,1281,40.73805170596607,-73.98515086103282,18,19,34,0
7686,1281,40.75612565639459,-73.97563158249534,18,20,37,1
7686,1281,40.7296046800635,-73.96452438779227,18,21,17,0
7692,1282,40.77992528860487,-73.95788079820625,18,19,35,1
7692,1282,40.76703744378902,-73.96917611494712,18,19,41,0
7693,1283,40.81002305631556,-73.95277743734471,19,17,13,1
7693,1283,40.75119673748996,-73.98962480709008,19,17,37,0
7710,1285,40.76461030633219,-73.94972600735775,19,7,33,1
7710,1285,40.766108732642905,-73.96523117408208,19,8,1,0
7718,1287,40.7760042622409,-73.9588689184194,18,22,46,1
7718,1287,40.74076496713825,-73.9843712918838,18,22,33,0
7719,1287,40.713601218508856,-74.01297468639962,19,7,49,1
7719,1287,40.73987297245331,-73.97672142304066,19,8,4,0
7728,1288,40.76900268715836,-73.96528524480811,19,0,12,1
7728,1288,40.74144673530974,-74.00036228209785,19,0,23,0
7731,1289,40.78660064374127,-73.9547888147091,19,13,24,1
7731,1289,40.78280881417014,-73.95863064326397,19,13,30,0
7732,1289,40.75678778809525,-73.98482179682753,18,23,53,1
7732,1289,40.71996144388832,-73.9565101465588,19,0,17,0
7739,1290,40.74258185827203,-74.00030011072806,18,17,21,1
7739,1290,40.740211652564184,-73.9989917459344,18,17,53,0
7754,1293,40.635976461666004,-73.79805680312268,18,22,49,1
7754,1293,40.799077490317,-73.94428191281906,18,23,12,0
7760,1294,40.80634372492351,-73.95884157478861,18,19,8,1
7760,1294,40.787624882506506,-73.97211473662458,18,19,13,0
7769,1295,40.73813895412751,-73.99611600436322,18,14,46,1
7769,1295,40.7574762049786,-73.9852275042241,18,14,56,0
7775,1296,40.77314692360379,-73.88256756164185,9,17,53,1
7775,1296,40.718127673464195,-73.98702758684806,9,17,37,0
7787,1298,40.76559974343546,-73.97167778754658,18,22,10,1
7787,1298,40.75757175308682,-73.97746226465381,18,22,18,0
7792,1299,40.73688827824809,-73.99021570425532,18,19,18,1
7792,1299,40.71176847999014,-73.96008122008345,18,19,34,0
7793,1299,40.758526721475945,-73.98229285091213,18,19,19,1
7793,1299,40.759047228815334,-73.96919477120093,18,19,53,0
7800,1300,40.74550748380862,-73.98990075890026,18,19,18,1
7800,1300,40.74937395748712,-73.99441235460392,18,19,24,0
7801,1301,40.78245639053203,-73.97037105303309,19,8,26,1
7801,1301,40.7492458009816,-73.9760413920186,19,8,42,0
7806,1301,40.780334489392416,-73.96879818098671,18,16,46,1
7806,1301,40.777031591134445,-73.9505247077351,18,16,37,0
7807,1302,40.792162058847325,-73.95455228298954,13,7,23,1
7807,1302,40.80056172047772,-73.9537457073485,13,7,53,0
7810,1302,40.734772719415204,-73.9914981531357,18,16,49,1
7810,1302,40.74866821474426,-73.99333585932902,18,16,33,0
7811,1302,40.76841845919408,-73.98966772429696,18,16,51,1
7811,1302,40.77794795666851,-73.97868041059985,18,16,37,0
7815,1303,40.72749630172767,-73.99328250944666,13,21,0,1
7815,1303,40.7248300760708,-73.99493703752808,13,21,10,0
7820,1304,40.72607656192996,-73.98718717083386,19,1,48,1
7820,1304,40.71676314060606,-73.99702352047018,19,1,51,0
7824,1304,40.767437329488175,-73.95778635092131,19,7,4,1
7824,1304,40.75391562559672,-73.97413314698781,19,7,11,0
7825,1305,40.78903883134045,-73.9441623030608,19,7,5,1
7825,1305,40.80441420336284,-73.93067013047687,19,7,10,0
7832,1306,40.731629544841425,-74.00343321584216,19,23,5,1
7832,1306,40.728805560591,-73.99976849690131,19,23,13,0
7845,1308,40.7549898200392,-73.99404473736934,20,2,26,1
7845,1308,40.73646296558,-74.00242400676063,20,2,32,0
7853,1309,40.75726795612864,-73.98860317509673,20,0,40,1
7853,1309,40.74520625217848,-73.99219651840679,20,0,47,0
7869,1312,40.73662779756852,-73.98198166390932,19,8,28,1
7869,1312,40.75294253879257,-73.9835832700511,19,8,39,0
7882,1314,40.763479340793864,-73.95900783263198,18,12,45,1
7882,1314,40.71242716346897,-74.0095087657129,18,13,2,0
7885,1315,40.76917299625494,-73.98483273986778,18,22,17,1
7885,1315,40.74477117226489,-73.97747125727176,18,22,29,0
7887,1315,40.776525078313725,-73.94791821710817,19,17,23,1
7887,1315,40.7478943392358,-73.97386399092204,19,17,37,0
7894,1316,40.743984242873566,-73.9916562190657,18,22,22,1
7894,1316,40.7369393240384,-74.00377336651138,18,22,30,0
7896,1316,40.74682549151622,-73.99606334365956,18,21,14,1
7896,1316,40.75269420133701,-73.98723640333912,18,21,20,0
7897,1317,40.724603455486076,-74.00123495370201,18,21,13,1
7897,1317,40.729423778103964,-73.98288740072451,18,21,20,0
7903,1318,40.76270392254956,-73.98837426159582,18,20,53,1
7903,1318,40.769398525329606,-73.99093623779765,18,20,29,0
7910,1319,40.73459318649985,-73.99236577883414,10,7,26,1
7910,1319,40.710136940675156,-74.01645692013255,10,7,34,0
7911,1319,40.764016872244255,-73.96928303171,19,23,31,1
7911,1319,40.75303293738544,-73.97684252047031,19,23,35,0
7929,1322,40.74246686135449,-73.99325397186033,20,0,26,1
7929,1322,40.739907812299506,-73.99004153668932,20,0,30,0
7935,1323,40.784672951298134,-73.96596827212772,19,7,56,1
7935,1323,40.770918695228474,-73.96314749255828,19,8,6,0
7940,1324,40.736111018779056,-73.98249423079244,19,19,9,1
7940,1324,40.74267805923738,-73.9771784373471,19,19,22,0
7944,1324,40.71852527742304,-74.00533761031977,19,18,37,1
7944,1324,40.75537039662741,-73.96591063816152,19,19,18,0
7950,1325,40.77568151985325,-73.94351070694677,18,19,16,1
7950,1325,40.76960677278258,-73.97967643378354,18,19,33,0
7953,1326,40.743357222499625,-73.98825452797166,18,19,19,1
7953,1326,40.75675379109599,-73.97659424314327,18,19,53,0
7961,1327,40.759768567951696,-73.98261686408944,18,21,28,1
7961,1327,40.786514265435116,-73.95126184210233,18,22,8,0
7974,1329,40.721616791533606,-73.99432703241757,18,21,28,1
7974,1329,40.75333356924385,-73.98081758892215,18,21,38,0
7976,1330,40.725689278887884,-74.00393076747707,19,8,11,1
7976,1330,40.71421981413879,-74.01175513438932,19,8,29,0
7977,1330,40.709240497993605,-73.99415832519583,19,8,4,1
7977,1330,40.76484829929687,-73.97957828356004,19,8,32,0
7980,1330,40.73492679742195,-73.98787468992225,19,0,33,1
7980,1330,40.72168871943869,-73.98570519447378,19,0,33,0
7981,1331,40.70163328756608,-74.0102358455216,18,21,15,1
7981,1331,40.73958645665117,-73.99755015544645,18,21,34,0
7987,1332,40.76472523433186,-73.88505195029131,19,7,53,1
7987,1332,40.70242996324815,-74.00782695360533,19,8,16,0
7991,1332,40.745418461943345,-73.98791853565774,19,7,53,1
7991,1332,40.751094701846895,-73.98119803093425,19,7,33,0
7992,1332,40.73586765860237,-73.98934544663928,19,8,12,1
7992,1332,40.72946511578776,-73.99288330920092,19,8,14,0
7993,1333,40.75252732142836,-73.96946010267413,19,17,51,1
7993,1333,40.75462829714671,-73.9747967270988,19,18,7,0
7999,1334,40.76604391817965,-73.98218787781946,19,7,51,1
7999,1334,40.77197207693972,-73.94532161526433,19,8,11,0
8001,1334,40.77929760512926,-73.97359874070673,19,18,0,1
8001,1334,40.785031327950136,-73.9539827475702,19,18,7,0
8011,1336,40.746377693927215,-73.99797503970615,19,21,41,1
8011,1336,40.75384087834537,-73.97877467371575,19,21,29,0
8030,1339,40.75441692859896,-73.9847141480451,19,1,3,1
8030,1339,40.70764127929725,-74.0176409328734,19,1,19,0
8033,1339,40.738992241183595,-73.98971672024629,19,1,6,1
8033,1339,40.79620331336774,-73.96806069830484,19,1,19,0
8034,1339,40.734763357760684,-73.9919743923848,19,1,12,1
8034,1339,40.72983826135315,-73.97830884222924,19,1,21,0
8043,1341,40.750634158933835,-74.00412280991725,18,19,7,1
8043,1341,40.72329684716679,-74.00730021245829,18,19,15,0
8045,1341,40.72134516199149,-74.00192357733897,19,1,8,1
8045,1341,40.736546783680396,-74.00665621407381,19,1,20,0
8048,1342,40.76786553298153,-73.9640571441879,18,12,42,1
8048,1342,40.76015580349632,-73.97816719318791,18,13,10,0
8061,1344,40.76534492240317,-73.86675488151661,17,21,20,1
8061,1344,40.75237635491213,-73.97917381389118,17,21,38,0
8063,1344,40.76270939500101,-73.97818344453401,17,21,37,1
8063,1344,40.75450438234985,-73.97584458644553,17,21,41,0
8066,1345,40.74364884194948,-73.97685375711,19,8,11,1
8066,1345,40.73450139348425,-73.97338323301221,19,8,15,0
8080,1347,40.71050120701112,-74.00326945208064,19,19,8,1
8080,1347,40.735521618249194,-73.99108025007001,19,19,22,0
8083,1348,40.76849347163953,-73.97582956654071,19,19,17,1
8083,1348,40.7874518204204,-73.97393608169216,19,19,24,0
8084,1348,40.72730236870267,-73.99588447943381,18,23,37,1
8084,1348,40.72981486653008,-73.9850603541737,19,0,0,0
8094,1349,40.737999773556666,-74.00528179615787,12,7,41,1
8094,1349,40.76591194511421,-73.97952219372667,12,7,33,0
8096,1350,40.77157432396926,-73.9659798885142,18,14,35,1
8096,1350,40.73958890696086,-73.99133694306067,18,15,2,0
8099,1350,40.723729114951865,-74.01152504928461,18,14,28,1
8099,1350,40.74409602020897,-73.98969673592649,18,14,53,0
8100,1350,40.73221613836505,-74.000080877394,10,18,41,1
8100,1350,40.73747851510562,-74.00398126006178,10,18,51,0
8120,1354,40.76702367325343,-73.9634275058662,19,4,19,1
8120,1354,40.76286079359271,-73.87467543728701,19,4,33,0
8132,1356,40.758455055272506,-73.99087677098862,18,20,7,1
8132,1356,40.77228013609566,-73.98013849364645,18,20,13,0
8141,1357,40.760240950594024,-73.9653245894616,19,7,6,1
8141,1357,40.76602955066629,-73.95211792498878,19,7,11,0
8143,1358,40.748749918742405,-73.98049853829718,18,16,40,1
8143,1358,40.71049862911023,-74.00621205143682,18,16,33,0
8144,1358,40.76010651790567,-73.98426442354969,19,7,8,1
8144,1358,40.76350316216268,-73.982138633207,19,7,12,0
8146,1358,40.77463981878974,-73.957684693337,20,2,23,1
8146,1358,40.76377868742712,-73.98615513969264,20,2,31,0
8157,1360,40.75978077386536,-73.97705309040896,19,19,35,1
8157,1360,40.77320412543632,-73.9530889721965,19,19,45,0
8163,1361,40.77424015102007,-73.97208477621018,19,16,16,1
8163,1361,40.77725936842181,-73.9722020204091,19,16,17,0
8167,1362,40.76871483025171,-73.86637267418257,19,13,22,1
8167,1362,40.76822032404162,-73.98355062812618,19,13,46,0
8170,1362,40.76507214640297,-73.97282004280999,10,1,33,1
8170,1362,40.804912527995484,-73.95679696783475,10,1,47,0
8173,1363,40.74905689290755,-73.99463844619743,20,2,20,1
8173,1363,40.73660147559859,-73.98240857519261,20,2,29,0
8180,1364,40.7627827711127,-73.97081069223634,9,14,53,1
8180,1364,40.77475172837295,-73.977442771141,9,14,39,0
8192,1366,40.729283317895906,-73.98693551164172,19,23,53,1
8192,1366,40.743867485756354,-73.9780618200922,19,23,35,0
8200,1367,40.63156924952783,-73.76762776769749,19,23,13,1
8200,1367,40.71513000314154,-73.94256617449275,19,23,38,0
8203,1368,40.74527897496738,-73.97511316773591,19,20,48,1
8203,1368,40.75220326861164,-73.98332745529763,19,20,53,0
8206,1368,40.72772929814674,-73.99915897049061,19,19,10,1
8206,1368,40.75035982576229,-73.98372568789921,19,19,22,0
8207,1368,40.747313909204976,-73.98908969987235,19,18,34,1
8207,1368,40.7730710431657,-73.98467484064452,19,18,29,0
8208,1368,40.776961678611414,-73.96759670641325,19,20,2,1
8208,1368,40.72341192697205,-73.99377150408975,19,20,53,0
8216,1370,40.76487781290926,-73.98951353360019,19,19,16,1
8216,1370,40.78788992201008,-73.97099207615531,19,19,53,0
8218,1370,40.745393980266826,-73.97732208733498,19,7,56,1
8218,1370,40.75074797726266,-73.98354093585215,19,8,6,0
8223,1371,40.74031807758875,-73.94467910327069,19,19,9,1
8223,1371,40.76851615493216,-73.97929742461122,19,19,21,0
8234,1373,40.74527421171807,-73.97885055275685,19,8,53,1
8234,1373,40.71796499376215,-74.00280289672367,19,8,41,0
8235,1373,40.73232573454298,-73.98715222574822,18,22,8,1
8235,1373,40.76595120781131,-73.97100516729108,18,22,23,0
8237,1373,40.748843097798826,-73.98726900335453,9,15,49,1
8237,1373,40.748012110330464,-73.98126670153863,9,15,53,0
8255,1376,40.74596799488209,-73.97998120211116,19,20,14,1
8255,1376,40.73558400568582,-74.00704300724021,19,20,34,0
8259,1377,40.72638501969196,-73.94518405519477,19,20,29,1
8259,1377,40.719084123121874,-73.95238609559885,19,20,33,0
8272,1379,40.77027489987232,-73.96640557184867,18,19,20,1
8272,1379,40.738460544469135,-73.98237187502957,18,19,34,0
8277,1380,40.75186290432758,-73.98923825327358,18,16,22,1
8277,1380,40.761656722026245,-73.9879632214462,18,16,31,0
8280,1380,40.75750961757295,-73.97839985153689,19,1,34,1
8280,1380,40.787142815040724,-73.94052858598582,19,1,45,0
8282,1381,40.7978216539792,-73.96487496741167,19,1,33,1
8282,1381,40.76665253375687,-73.97935409372724,19,1,42,0
8283,1381,40.745933149913625,-73.99342101201466,19,1,15,1
8283,1381,40.715919559793846,-73.90663323499314,19,1,46,0
8284,1381,40.75030321427185,-73.98997529264591,19,1,36,1
8284,1381,40.73498812315084,-74.00564763456634,19,1,46,0
8290,1382,40.72958543521382,-74.01169523544661,19,0,51,1
8290,1382,40.75966822213523,-73.99093583732895,19,1,2,0
8304,1384,40.75280241217261,-73.98597094830177,19,0,56,1
8304,1384,40.72526069727756,-73.98485635448299,19,1,8,0
8306,1385,40.732488732757346,-74.00007603637926,9,9,53,1
8306,1385,40.75487784712605,-73.98070477921567,9,9,33,0
8309,1385,40.76634587903537,-73.9634564010804,18,23,37,1
8309,1385,40.671322574811356,-73.86497574992529,19,0,11,0
8310,1385,40.76490647901811,-73.96398374386183,19,21,33,1
8310,1385,40.774731976883785,-73.96460732206754,19,21,56,0
8311,1386,40.755656253518836,-73.98840990983001,8,15,41,1
8311,1386,40.76003072687455,-73.97691609285823,8,15,29,0
8312,1386,40.762061201008336,-73.97566675005066,9,17,4,1
8312,1386,40.75276790719509,-73.98343219555966,9,17,7,0
8313,1386,40.73495935645916,-73.97247675381652,19,21,33,1
8313,1386,40.74759155602224,-73.98773782368801,19,21,56,0
8315,1386,40.764747593524234,-73.98245964519731,18,23,37,1
8315,1386,40.74781653095998,-73.98652796115778,19,0,8,0
8316,1386,40.72988264073648,-73.99465973809413,11,6,33,1
8316,1386,40.76324020975299,-73.98810187209449,11,7,5,0
8318,1387,40.745756291756706,-73.98757918965123,19,21,35,1
8318,1387,40.7367415707282,-73.9791288673324,19,21,49,0
8323,1388,40.744491865365134,-73.98676937952689,19,21,51,1
8323,1388,40.7626188266746,-73.99045499455235,19,21,37,0
8331,1389,40.73027218502976,-73.99855515122465,18,23,4,1
8331,1389,40.72237668183662,-74.00987614266626,18,23,10,0
8340,1390,40.75789451456659,-73.98962767649493,19,1,18,1
8340,1390,40.77147522752203,-73.94974258489958,19,1,53,0
8345,1391,40.72955749367394,-74.00159341417304,19,6,28,1
8345,1391,40.70607795377292,-74.01414787344686,19,7,11,0
8346,1391,40.766788547830956,-73.96257772803358,19,7,11,1
8346,1391,40.76327226215072,-73.95295467734388,19,7,15,0
8347,1392,40.75863183938928,-73.98454607039741,19,10,41,1
