lat,lon,day,hour,min,pickup_dropoff
40.704573361175434,-74.00716920889965,20.0,2.0,20.0,0.0
40.75804951691099,-73.97371888562623,20.0,10.0,53.0,1.0
40.74309921820678,-73.99797724321536,20.0,11.0,0.0,0.0
40.77655167129852,-73.95574075490288,19.0,9.0,43.0,1.0
40.75818205389224,-73.97279773297771,19.0,9.0,38.0,0.0
40.787379240589516,-73.96668327827058,24.0,8.0,1.0,1.0
40.75196667770943,-73.9961770860856,24.0,8.0,17.0,0.0
40.72007074763097,-73.98611954826913,26.0,18.0,4.0,1.0
40.76968228441693,-73.94514826446823,26.0,19.0,8.0,0.0
40.72160133344151,-73.98182667972571,20.0,1.0,43.0,1.0
40.72639634829976,-73.99885723315231,20.0,1.0,31.0,0.0
40.78388280977525,-73.97819662461109,24.0,9.0,2.0,1.0
40.75933720354952,-73.97580617439519,24.0,10.0,13.0,0.0
40.76510796879448,-73.98272363649733,26.0,21.0,32.0,1.0
40.766753618577795,-73.95349978230945,26.0,21.0,41.0,0.0
40.74502074296616,-73.9929432025557,24.0,9.0,12.0,1.0
40.73631338027336,-73.98731310706637,24.0,9.0,17.0,0.0
40.75532241907932,-73.97031616600282,19.0,20.0,47.0,1.0
40.754906207993926,-73.99460830487362,19.0,21.0,5.0,0.0
40.75746191849031,-73.98308063525758,19.0,18.0,16.0,1.0
40.74162284002669,-73.98403192352555,19.0,18.0,21.0,0.0
40.77458951805748,-73.9699796745,19.0,21.0,53.0,1.0
40.7782087474785,-73.94921795599214,19.0,22.0,0.0,0.0
40.75535790898867,-73.9775551258964,20.0,10.0,46.0,1.0
40.74159389731504,-73.99007703498057,20.0,10.0,52.0,0.0
40.77712329660572,-73.96106940269522,19.0,16.0,56.0,1.0
40.76839907650866,-73.96142837446234,19.0,17.0,6.0,0.0
40.76621881310858,-73.97204916383191,20.0,10.0,48.0,1.0
40.75827794379585,-73.97577623557584,20.0,10.0,52.0,0.0
40.74416149591126,-73.96690511371992,19.0,16.0,28.0,1.0
40.72994935323514,-73.96243802405945,19.0,17.0,5.0,0.0
40.785385543452875,-73.96228605922363,11.0,11.0,14.0,1.0
40.749091995153876,-73.99138962797872,11.0,11.0,31.0,0.0
40.75473206440948,-73.97206697560898,25.0,20.0,31.0,1.0
40.77400412593998,-73.95559213072113,25.0,20.0,40.0,0.0
40.735397323938386,-73.81213200785271,23.0,12.0,4.0,1.0
40.72854121771671,-73.82236141659371,23.0,13.0,6.0,0.0
40.768227921771185,-73.97176453279383,26.0,14.0,10.0,1.0
40.75781026014157,-73.97366272384818,26.0,14.0,16.0,0.0
40.76017028183706,-73.97950496379337,24.0,7.0,49.0,1.0
40.77632793967642,-73.95779253117792,24.0,8.0,5.0,0.0
40.72664434460022,-73.98213396960921,20.0,2.0,48.0,1.0
40.75561771282956,-73.96639018546841,20.0,3.0,8.0,0.0
40.782013611840384,-73.93686633504979,20.0,2.0,28.0,1.0
40.77020049651183,-73.95697881229273,20.0,3.0,3.0,0.0
40.762758173020856,-73.98527002003095,20.0,2.0,4.0,1.0
40.75902435134195,-73.98431456502578,20.0,2.0,57.0,0.0
40.73993586187281,-73.97812995006382,20.0,2.0,57.0,1.0
40.70724201013364,-74.01052982308022,20.0,3.0,7.0,0.0
40.73602261764027,-73.97919500520504,20.0,2.0,4.0,1.0
40.78024788198091,-73.95054631628147,20.0,3.0,2.0,0.0
40.77286446464278,-73.95113393612257,19.0,19.0,52.0,1.0
40.7756094447992,-73.95015138708106,19.0,19.0,56.0,0.0
40.74272817556776,-73.99299930356494,19.0,19.0,56.0,1.0
40.756305255899505,-73.99307905830494,19.0,20.0,3.0,0.0
40.72494847324707,-73.97672657965734,19.0,22.0,9.0,1.0
40.724357560249345,-73.99078626319817,19.0,22.0,21.0,0.0
40.782828194992916,-73.9448248422151,19.0,9.0,6.0,1.0
40.76331228387572,-73.97286032344266,19.0,9.0,24.0,0.0
40.75151388405503,-73.9859125236427,13.0,8.0,46.0,1.0
40.75835640539445,-73.99699001148394,13.0,8.0,57.0,0.0
40.7461235937386,-73.99370318599097,19.0,13.0,19.0,1.0
40.73026468974568,-73.99719343654863,19.0,13.0,26.0,0.0
40.75938771150105,-73.97991032101265,19.0,13.0,43.0,1.0
40.75965380526178,-73.98684285808406,19.0,13.0,30.0,0.0
40.74832143003151,-73.9725346641527,22.0,9.0,28.0,1.0
40.75612942219742,-73.9866089051967,22.0,9.0,39.0,0.0
40.771543737473266,-73.94949801214091,20.0,10.0,22.0,1.0
40.77357646447636,-73.95905540831438,20.0,10.0,28.0,0.0
40.73930613041885,-74.00127849862031,20.0,10.0,21.0,1.0
40.738846303867476,-73.99685388192586,20.0,10.0,28.0,0.0
40.757447488112675,-73.97758132702722,20.0,10.0,12.0,1.0
40.719633823233025,-73.94534392044,20.0,10.0,32.0,0.0
40.73635111653276,-73.9859819481527,20.0,0.0,38.0,1.0
40.75889907914244,-73.9181575471913,20.0,1.0,21.0,0.0
40.75637591860287,-73.97579847806185,20.0,10.0,15.0,1.0
40.75737601283036,-73.97974516212992,20.0,10.0,43.0,0.0
40.76476469726332,-73.98106667812965,19.0,20.0,57.0,1.0
40.73728414901562,-73.98158023407734,19.0,21.0,13.0,0.0
40.74007667784609,-74.00272413663617,19.0,20.0,51.0,1.0
40.779048725935,-73.97557741694902,19.0,21.0,10.0,0.0
40.74191791561462,-73.99108142912439,19.0,18.0,15.0,1.0
40.741933966959195,-73.98122127162344,19.0,18.0,21.0,0.0
40.73792093244411,-73.98928948532841,27.0,12.0,33.0,1.0
40.73262351562299,-74.00417343847505,27.0,12.0,38.0,0.0
40.74424494148262,-73.98632661759905,24.0,10.0,48.0,1.0
40.757643701481,-73.97202230355754,24.0,10.0,28.0,0.0
40.73821541757353,-74.00641004689089,22.0,1.0,20.0,1.0
40.72414960150637,-73.9918689517682,22.0,1.0,43.0,0.0
40.76075539548911,-73.97522413962281,23.0,19.0,13.0,1.0
40.76139844392456,-73.97453841803065,23.0,19.0,16.0,0.0
40.76365415283509,-73.98915683519147,23.0,19.0,7.0,1.0
40.74997725660943,-73.99017225526325,23.0,19.0,13.0,0.0
40.774201014982836,-73.98489585839263,22.0,8.0,51.0,1.0
40.751625823993535,-73.99127759173564,22.0,9.0,1.0,0.0
40.73790085964866,-73.97211521276324,11.0,11.0,56.0,1.0
40.76572974768497,-73.86445005185954,11.0,12.0,19.0,0.0
40.79026706700243,-73.96269462298653,11.0,11.0,15.0,1.0
40.77811563943543,-73.95691811427525,11.0,11.0,21.0,0.0
40.75807514644258,-74.00477649964444,12.0,16.0,12.0,1.0
40.766604201840536,-73.97661613690718,12.0,16.0,43.0,0.0
40.77792267871119,-73.95509711414627,26.0,17.0,23.0,1.0
40.771652549477594,-73.9524434054648,26.0,17.0,43.0,0.0
40.79579277147569,-73.96102166775665,20.0,8.0,30.0,1.0
40.80647495199956,-73.95189813286117,20.0,8.0,36.0,0.0
40.833036145167725,-73.93658293359033,24.0,9.0,49.0,1.0
40.778874384211676,-73.9661167985206,24.0,10.0,4.0,0.0
40.75999833733805,-73.98187713924847,25.0,12.0,45.0,1.0
40.76498377413519,-73.97387509531393,25.0,12.0,57.0,0.0
40.78607843999781,-73.9507047007238,19.0,23.0,28.0,1.0
40.76088150587894,-73.98392251174948,19.0,23.0,48.0,0.0
40.76127656173922,-73.97690596973109,19.0,18.0,17.0,1.0
40.749984492403755,-73.97742461477458,19.0,18.0,24.0,0.0
40.72044990395226,-73.99437836878053,20.0,1.0,42.0,1.0
40.80131792460598,-73.95292869344405,20.0,2.0,0.0,0.0
40.72573544268526,-73.98404299229435,20.0,1.0,52.0,1.0
40.71266900931515,-73.99767136521689,20.0,2.0,0.0,0.0
40.772492695572154,-73.93754739262215,20.0,1.0,4.0,1.0
40.76572869063385,-73.95763361215643,20.0,2.0,0.0,0.0
40.73085874875106,-73.9822959703771,24.0,17.0,7.0,1.0
40.768633764209525,-73.99024671264044,24.0,17.0,31.0,0.0
40.76570786532976,-73.96649806801281,26.0,16.0,1.0,1.0
40.75660586121522,-73.96810432238556,26.0,16.0,8.0,0.0
40.756689217379616,-73.97025884682364,25.0,14.0,49.0,1.0
40.77392756749906,-73.96310338977776,25.0,15.0,11.0,0.0
40.72733134959854,-73.97711992328107,20.0,2.0,57.0,1.0
40.718291556435005,-73.97740560974046,20.0,2.0,2.0,0.0
40.77418411706604,-73.95801107160798,19.0,19.0,52.0,1.0
40.778864392983095,-73.94753866590611,19.0,20.0,2.0,0.0
40.77899080884673,-73.96906011406384,19.0,19.0,57.0,1.0
40.772187393131034,-73.97961135854996,19.0,20.0,0.0,0.0
40.76217183467962,-73.98421787697873,19.0,16.0,2.0,1.0
40.75956897155412,-73.97756340651824,19.0,17.0,4.0,0.0
40.74017178543873,-73.99504169769637,19.0,16.0,2.0,1.0
40.73209974912025,-73.99003004323743,19.0,17.0,4.0,0.0
40.76132622544684,-73.96270952507905,10.0,20.0,6.0,1.0
40.73254875277199,-73.99169615045241,10.0,20.0,19.0,0.0
40.75330648696546,-73.98288092523865,11.0,17.0,36.0,1.0
40.75141381693685,-73.98283191438816,11.0,17.0,39.0,0.0
40.753108515609355,-73.99801253847829,19.0,18.0,51.0,1.0
40.73724681695022,-73.99370682932488,19.0,19.0,1.0,0.0
40.779948538141625,-73.9865779592102,19.0,21.0,9.0,1.0
40.78356164877333,-73.99430088833026,19.0,21.0,12.0,0.0
40.74348905866064,-74.00502137601427,19.0,0.0,20.0,1.0
40.73195908215858,-73.99450860492936,19.0,0.0,43.0,0.0
40.71093296815671,-73.93761053629271,20.0,2.0,49.0,1.0
40.71032562290348,-73.93324120290629,20.0,2.0,4.0,0.0
40.82936260660209,-73.86431091226689,19.0,16.0,24.0,1.0
40.83574812670268,-73.85169149138085,19.0,16.0,30.0,0.0
40.765110071720855,-73.97175046772747,19.0,14.0,4.0,1.0
40.758716931538956,-73.96730672795377,19.0,14.0,8.0,0.0
40.7405088646061,-73.99057390116207,19.0,16.0,23.0,1.0
40.731854129555,-73.97980870533786,19.0,16.0,43.0,0.0
40.72317132537283,-73.99399297073535,19.0,23.0,36.0,1.0
40.696581764119045,-73.95513027481786,19.0,23.0,57.0,0.0
40.79238942076482,-73.96204495843551,19.0,23.0,4.0,1.0
40.7792783900819,-73.97433647036371,19.0,23.0,2.0,0.0
40.71875154410519,-74.00679654575936,19.0,14.0,22.0,1.0
40.75714476776339,-73.99205819092742,19.0,14.0,41.0,0.0
40.75511338838406,-73.9808845398394,19.0,18.0,47.0,1.0
40.72875347916998,-73.98994492873601,19.0,18.0,28.0,0.0
40.756951140212195,-73.96919903758965,27.0,1.0,45.0,1.0
40.76157408949949,-73.96366559289447,27.0,1.0,47.0,0.0
40.761210857862906,-73.96716226492128,26.0,15.0,4.0,1.0
40.77252323922731,-73.96246145427278,26.0,15.0,2.0,0.0
40.64454027076282,-73.79682757653347,19.0,17.0,44.0,1.0
40.67537750859775,-73.96829954948328,19.0,18.0,41.0,0.0
40.742322287494616,-73.99034183792821,19.0,18.0,37.0,1.0
40.7321499958358,-73.99633666075817,19.0,18.0,42.0,0.0
40.757669508895205,-73.97659083508472,19.0,16.0,29.0,1.0
40.78159726035811,-73.95859387092344,19.0,16.0,39.0,0.0
40.739868494654374,-73.9941871161019,20.0,3.0,3.0,1.0
40.74773286839046,-73.9919082349544,20.0,3.0,8.0,0.0
40.74869095019095,-73.9768687722418,19.0,16.0,5.0,1.0
40.76415403091379,-73.88367593236319,19.0,16.0,30.0,0.0
40.73943629392453,-73.99873183429293,20.0,3.0,5.0,1.0
40.74923855692178,-73.99511245399765,20.0,3.0,9.0,0.0
40.722645645933525,-73.98354869749448,19.0,16.0,43.0,1.0
40.706595526980536,-73.99766758032195,19.0,16.0,37.0,0.0
40.765669763060586,-73.97504646675509,19.0,16.0,32.0,1.0
40.770867900895254,-73.96247184876404,19.0,16.0,34.0,0.0
40.75586412378617,-73.97559243446733,19.0,16.0,28.0,1.0
40.76490383592464,-73.96833180211536,19.0,16.0,39.0,0.0
40.7519501942712,-73.99357663229159,19.0,16.0,19.0,1.0
40.771535608889835,-73.95430093392781,19.0,16.0,39.0,0.0
40.77124645185687,-73.95672625996224,19.0,16.0,15.0,1.0
40.71634133716144,-73.96891810460068,19.0,16.0,44.0,0.0
40.78588847999491,-73.94357281126133,27.0,14.0,11.0,1.0
40.77077781219997,-73.88308377511851,27.0,14.0,43.0,0.0
40.74574412775256,-73.98833936121366,24.0,9.0,52.0,1.0
40.7744695152811,-73.94794813863984,24.0,10.0,16.0,0.0
40.7319489959351,-73.99566807732037,19.0,17.0,24.0,1.0
40.74163456258394,-73.98975082714162,19.0,17.0,29.0,0.0
40.75977813356586,-73.97930026747338,19.0,17.0,9.0,1.0
40.728682501213925,-73.98670194152794,19.0,17.0,28.0,0.0
40.72913603668131,-73.99127662688545,19.0,17.0,10.0,1.0
40.74927976142645,-73.96836573578469,19.0,17.0,26.0,0.0
40.74997967129603,-73.99185412697545,19.0,14.0,16.0,1.0
40.74206015092351,-74.00537083804659,19.0,14.0,20.0,0.0
40.73222468790628,-73.98967646662197,19.0,23.0,19.0,1.0
40.79892565493502,-73.94920857571117,19.0,23.0,42.0,0.0
40.7402238566152,-73.9909216681873,19.0,23.0,38.0,1.0
40.71787532229938,-73.99084591999701,19.0,23.0,46.0,0.0
40.72100634683885,-73.99200734630278,20.0,1.0,2.0,1.0
40.770935010137336,-73.90320119209639,20.0,1.0,16.0,0.0
40.75298907407124,-73.98072830582089,19.0,9.0,28.0,1.0
40.76879744601466,-73.9617857508739,19.0,9.0,38.0,0.0
40.755919897901194,-73.98121933540381,20.0,1.0,17.0,1.0
40.75378559142847,-73.98419864889286,20.0,1.0,23.0,0.0
40.75226741537482,-73.99175058066896,19.0,15.0,2.0,1.0
40.738180129761176,-74.0072900312399,19.0,15.0,7.0,0.0
40.72597301562347,-73.99155243434063,20.0,1.0,56.0,1.0
40.71683117185749,-74.0001984717702,20.0,2.0,5.0,0.0
40.713031554566996,-74.00625399820558,19.0,14.0,52.0,1.0
40.744052172610836,-73.99002832401595,19.0,15.0,9.0,0.0
40.73813351892896,-73.98649216391198,27.0,19.0,45.0,1.0
40.732925021993296,-73.97577548277616,27.0,19.0,49.0,0.0
40.80626272593655,-73.95834689348987,27.0,12.0,24.0,1.0
40.78498696346797,-73.96257269889168,27.0,12.0,32.0,0.0
40.762072523096876,-73.96209708549134,12.0,8.0,28.0,1.0
40.76537121457078,-73.97462360232305,12.0,8.0,32.0,0.0
40.77313496542193,-73.98019467242113,27.0,20.0,8.0,1.0
40.68755757619657,-74.18089253403298,27.0,20.0,45.0,0.0
40.7270324695579,-73.98207254562578,20.0,2.0,44.0,1.0
40.73495098573186,-73.99718785606376,20.0,2.0,51.0,0.0
40.747619055183904,-73.98120503727398,20.0,2.0,19.0,1.0
40.82832879384078,-73.90566708095423,20.0,2.0,51.0,0.0
40.72461988587894,-73.98662009224347,20.0,2.0,39.0,1.0
40.70982098762907,-73.93619220279209,20.0,2.0,48.0,0.0
40.727500569047706,-73.99403073586575,19.0,23.0,47.0,1.0
40.73468059298612,-73.9915725117927,19.0,23.0,51.0,0.0
40.72216521200754,-73.98924830131284,19.0,23.0,47.0,1.0
40.70671652813472,-73.95432443492166,19.0,23.0,4.0,0.0
40.76131847498037,-73.96163130592606,20.0,0.0,3.0,1.0
40.73910836593278,-73.97371568921074,20.0,0.0,7.0,0.0
40.72138116505958,-73.95766417630068,19.0,23.0,46.0,1.0
40.73452725258686,-73.98824006918869,20.0,0.0,6.0,0.0
40.791270883726256,-73.94528200238994,20.0,0.0,1.0,1.0
40.78606359844126,-73.93537202052823,20.0,0.0,6.0,0.0
40.741128982017116,-73.98233474552683,19.0,23.0,37.0,1.0
40.674109203713314,-73.97127100912905,20.0,0.0,5.0,0.0
40.749633271918,-73.98047141445852,19.0,9.0,8.0,1.0
40.746406762833075,-73.9887451375281,19.0,9.0,14.0,0.0
40.78808111880936,-73.97448874765826,19.0,9.0,2.0,1.0
40.77280423973717,-73.94740218244544,19.0,9.0,14.0,0.0
40.770762983681934,-73.9733845389593,12.0,22.0,28.0,1.0
40.77967071530439,-73.98450189124844,12.0,22.0,32.0,0.0
40.76001779639192,-73.9943109354382,19.0,18.0,49.0,1.0
40.78850813393511,-73.9686473779758,19.0,18.0,4.0,0.0
40.753317613709086,-73.98497461009822,19.0,18.0,43.0,1.0
40.723234901177065,-73.98977707181177,19.0,19.0,3.0,0.0
40.733515894012825,-73.98787335906229,24.0,20.0,46.0,1.0
40.7507953868204,-73.97938458336569,24.0,20.0,51.0,0.0
40.74105956309505,-73.99514771945826,26.0,17.0,28.0,1.0
40.73509002287902,-73.99188486062042,26.0,17.0,39.0,0.0
40.74252991561808,-73.99155547976545,25.0,14.0,47.0,1.0
40.74543635265,-73.9829793418204,25.0,14.0,56.0,0.0
40.74374638401933,-73.9916591564571,28.0,4.0,28.0,1.0
40.79745654200234,-73.9496338120108,28.0,4.0,47.0,0.0
40.74046961587884,-73.99200197070888,22.0,18.0,9.0,1.0
40.72747101818241,-74.0032464297866,22.0,18.0,12.0,0.0
40.72725713063993,-73.98959669884346,28.0,2.0,53.0,1.0
40.73273434673466,-73.98320261243782,28.0,2.0,28.0,0.0
40.7698566857449,-73.9739801313873,24.0,18.0,4.0,1.0
40.765686891014056,-73.97938499640725,24.0,19.0,2.0,0.0
40.71416797672428,-74.01445987023465,26.0,14.0,41.0,1.0
40.75891538194411,-73.98814190778933,26.0,14.0,56.0,0.0
40.73883679506399,-73.98405184637807,26.0,15.0,31.0,1.0
40.74960490103841,-73.97220746305823,26.0,15.0,34.0,0.0
40.73098937978067,-74.00283178448728,25.0,4.0,21.0,1.0
40.74088552591421,-73.99514840118638,25.0,4.0,43.0,0.0
40.76939668876149,-73.98997942678682,26.0,13.0,7.0,1.0
40.76805839871086,-73.9883535135915,26.0,13.0,9.0,0.0
40.754037517560946,-73.9973754952108,28.0,18.0,40.0,1.0
40.75900266083919,-73.92844295077077,28.0,19.0,3.0,0.0
40.73818772283413,-74.00465765170804,19.0,22.0,12.0,1.0
40.73463601616241,-73.99045403156481,19.0,22.0,20.0,0.0
40.7152932900659,-73.97634513600781,20.0,1.0,33.0,1.0
40.72903946039297,-73.98487562354705,20.0,1.0,39.0,0.0
40.73726052601852,-73.97586017154674,20.0,1.0,33.0,1.0
40.75641343134485,-73.9765839108178,20.0,1.0,43.0,0.0
40.734801422776954,-73.99136243708483,28.0,14.0,22.0,1.0
40.737138976315336,-74.00294386543385,28.0,14.0,30.0,0.0
40.76411209252693,-73.95696503616921,28.0,12.0,56.0,1.0
40.78263287988521,-73.95648986421577,28.0,13.0,2.0,0.0
40.723503436865585,-73.97305965639237,20.0,1.0,34.0,1.0
40.72917743769504,-73.99013693764857,20.0,1.0,43.0,0.0
40.77035093863525,-73.97919639566965,24.0,11.0,10.0,1.0
40.72896536250629,-74.00162206165544,24.0,11.0,30.0,0.0
40.736716359826104,-74.00863669015519,28.0,9.0,12.0,1.0
40.71132347543754,-74.00521412253431,28.0,9.0,21.0,0.0
40.743883561315315,-73.99233126588217,19.0,23.0,44.0,1.0
40.74270204638161,-74.00120424054614,19.0,23.0,46.0,0.0
40.727608719813006,-73.99951476365379,19.0,18.0,43.0,1.0
40.73906880428113,-73.9945082845544,19.0,18.0,26.0,0.0
40.773784678401725,-73.97669569071434,20.0,1.0,5.0,1.0
40.776574447723405,-73.94679359108261,20.0,1.0,17.0,0.0
40.72157097605087,-73.98666471190802,20.0,1.0,2.0,1.0
40.73891963155039,-74.00144091755203,20.0,1.0,17.0,0.0
40.760562892975585,-73.98365135066263,20.0,10.0,10.0,1.0
40.76906590906002,-73.95606632106058,20.0,10.0,23.0,0.0
40.76267319169857,-73.98118372535384,20.0,10.0,11.0,1.0
40.74143410843827,-73.97969866911001,20.0,10.0,23.0,0.0
40.74946215536475,-73.97640137962583,19.0,19.0,44.0,1.0
40.74412141737558,-74.00142064079694,19.0,20.0,2.0,0.0
40.7238434925399,-74.00283172674528,19.0,16.0,32.0,1.0
40.72632820901491,-74.00020394422165,19.0,16.0,38.0,0.0
40.732092183055656,-73.98979455180518,20.0,0.0,5.0,1.0
40.719832165139096,-73.99605611473373,20.0,0.0,11.0,0.0
40.75730219713442,-73.97683907399471,19.0,16.0,33.0,1.0
40.7408316749803,-73.99288585543684,19.0,16.0,44.0,0.0
40.73370321837284,-73.98393495235644,20.0,0.0,8.0,1.0
40.74790792909481,-73.99338065967015,20.0,0.0,17.0,0.0
40.7150455396346,-74.0092493774747,19.0,9.0,5.0,1.0
40.75312204679504,-74.00163850694946,19.0,9.0,15.0,0.0
40.72312767800905,-74.00855496473662,19.0,23.0,40.0,1.0
40.79179064740457,-73.96392282139561,20.0,0.0,7.0,0.0
40.763375400537925,-73.98650565598211,19.0,9.0,6.0,1.0
40.74476111165278,-73.99513758666865,19.0,9.0,11.0,0.0
40.74802378585592,-73.97913898987747,19.0,23.0,43.0,1.0
40.717256059842484,-73.7332934806501,20.0,0.0,8.0,0.0
40.75164301452024,-73.98443310655705,19.0,17.0,18.0,1.0
40.76087745369442,-73.98330899834684,19.0,17.0,43.0,0.0
40.754883338436784,-73.98335484642587,19.0,17.0,24.0,1.0
40.75948472038873,-73.9668784536799,19.0,17.0,29.0,0.0
40.77311999720551,-73.95570556394807,19.0,16.0,4.0,1.0
40.74913192397945,-73.99074325658432,19.0,17.0,21.0,0.0
40.747608406441586,-73.98845520470343,23.0,10.0,12.0,1.0
40.75159017299448,-73.98727351095579,23.0,10.0,22.0,0.0
40.72060772960104,-74.00707540236465,19.0,11.0,17.0,1.0
40.753547091475056,-73.98210297239996,19.0,11.0,29.0,0.0
40.71553966586508,-74.00674063660256,25.0,10.0,32.0,1.0
40.734657783033626,-74.00037648290447,25.0,10.0,39.0,0.0
40.733082458349244,-74.00895687885634,19.0,14.0,46.0,1.0
40.73449829404272,-73.99924313783697,19.0,14.0,4.0,0.0
40.777740236344115,-73.96881029330245,26.0,17.0,30.0,1.0
40.77539304454841,-73.9788626331748,26.0,17.0,38.0,0.0
40.74003324748047,-74.00184262119285,19.0,20.0,43.0,1.0
40.74567615796842,-73.9218630487477,19.0,20.0,28.0,0.0
40.762900720322804,-73.98760067712567,20.0,8.0,0.0,1.0
40.75347510699213,-73.98430476192436,20.0,8.0,4.0,0.0
40.7953540216855,-73.96166318230382,20.0,7.0,51.0,1.0
40.77318196740963,-73.96213375538639,20.0,8.0,2.0,0.0
40.75362086281676,-73.98090723710186,22.0,2.0,37.0,1.0
40.73243438635983,-73.98229391867346,22.0,2.0,42.0,0.0
40.732744451584594,-73.99153400532953,19.0,9.0,23.0,1.0
40.70469826270856,-74.00198309443942,19.0,9.0,37.0,0.0
40.770838025929706,-73.95562209695629,19.0,16.0,57.0,1.0
40.796885987716095,-73.9678870820818,19.0,17.0,9.0,0.0
40.781313167857306,-73.97644456097908,20.0,10.0,51.0,1.0
40.79280992408313,-73.96396559331617,20.0,10.0,57.0,0.0
40.746470731655435,-73.98493351455829,19.0,9.0,33.0,1.0
40.750082390006,-73.99680025637201,19.0,9.0,36.0,0.0
40.714876318322794,-74.00061427004687,24.0,12.0,45.0,1.0
40.70870169063129,-74.00320479407958,24.0,12.0,2.0,0.0
40.76390401736863,-73.97950715007312,28.0,2.0,7.0,1.0
40.70395330150642,-73.93860896624676,28.0,2.0,36.0,0.0
40.742017046520786,-73.99994151242129,24.0,0.0,23.0,1.0
40.762120000059085,-73.99011015094868,24.0,0.0,30.0,0.0
40.73150377531566,-73.99541590683214,19.0,21.0,32.0,1.0
40.72100552541234,-73.99493861518852,19.0,21.0,35.0,0.0
40.746871524462776,-73.97674792498867,19.0,9.0,48.0,1.0
40.74507944189973,-73.97452201036788,19.0,9.0,53.0,0.0
40.76537654639252,-73.99031454086355,19.0,9.0,51.0,1.0
40.75148429273541,-73.98398575320891,19.0,10.0,1.0,0.0
40.75013781347808,-73.98650404293141,18.0,17.0,56.0,1.0
40.7275443076811,-73.99106912262789,18.0,18.0,20.0,0.0
40.76072448675551,-73.98014123546011,28.0,16.0,4.0,1.0
40.773236229988115,-73.95633182436279,28.0,16.0,14.0,0.0
40.77665857781686,-73.95100266434304,19.0,23.0,45.0,1.0
40.763396525727885,-73.98213530698843,19.0,23.0,2.0,0.0
40.729127844767945,-73.97646625264599,20.0,2.0,4.0,1.0
40.74242101700075,-73.97612587636388,20.0,2.0,57.0,0.0
40.746228808509485,-73.98037096386827,20.0,2.0,44.0,1.0
40.74195024927177,-73.9825819851277,20.0,2.0,47.0,0.0
40.76421331332095,-73.96951469820044,19.0,23.0,34.0,1.0
40.707032138454096,-74.00489923492125,19.0,23.0,28.0,0.0
40.75443936159864,-73.96370479412428,19.0,23.0,43.0,1.0
40.78281118345477,-73.9488757620012,19.0,23.0,51.0,0.0
40.76251201887645,-73.98721428163401,19.0,18.0,5.0,1.0
40.72591536116816,-73.99410988152079,19.0,18.0,22.0,0.0
40.768527610199826,-73.98130183335445,19.0,18.0,20.0,1.0
40.774749578880446,-73.97426333092437,19.0,18.0,26.0,0.0
40.755798052503096,-73.97878473875164,19.0,23.0,43.0,1.0
40.7731605134628,-73.94896055333368,19.0,23.0,38.0,0.0
40.741601295741575,-73.9964820662891,19.0,18.0,51.0,1.0
40.73456702564873,-73.99744764290801,19.0,18.0,57.0,0.0
40.714274203377144,-74.00288826175085,19.0,18.0,43.0,1.0
40.72530093227543,-73.98666678968868,19.0,18.0,4.0,0.0
40.78374603201665,-73.95035913161985,19.0,18.0,34.0,1.0
40.741943994509356,-73.99177643977157,19.0,18.0,51.0,0.0
40.7569121191933,-73.97056523937783,19.0,18.0,57.0,1.0
40.76222492286034,-73.97559884889336,19.0,19.0,9.0,0.0
40.728933511274235,-73.97914571030117,11.0,21.0,49.0,1.0
40.74671504038416,-73.97880544694192,11.0,22.0,1.0,0.0
40.7568028834372,-73.98713366914592,23.0,7.0,33.0,1.0
40.791417920934336,-73.94316751085273,23.0,7.0,52.0,0.0
40.75543088067353,-73.97861293022572,24.0,21.0,43.0,1.0
40.731911009149925,-73.98998579330794,24.0,21.0,33.0,0.0
40.73269739558019,-73.9802506071893,25.0,21.0,4.0,1.0
40.730433193939106,-73.99950814008764,25.0,22.0,3.0,0.0
40.76279750184186,-73.96787338232673,27.0,14.0,24.0,1.0
40.75780858562358,-73.96922285988978,27.0,14.0,43.0,0.0
40.75866356628977,-73.98882220074586,25.0,14.0,41.0,1.0
40.71172381748475,-74.00509992376021,25.0,14.0,28.0,0.0
40.792278153794186,-73.94638056255928,23.0,12.0,1.0,1.0
40.7631768500156,-73.97945003811321,23.0,12.0,15.0,0.0
40.78089753535606,-73.94186858780733,27.0,8.0,33.0,1.0
40.76034470086016,-73.98255082773096,27.0,8.0,47.0,0.0
40.74962314727746,-73.9747295811859,19.0,23.0,2.0,1.0
40.72158268836357,-73.98732445709459,20.0,0.0,7.0,0.0
40.73771288429417,-73.99977884016982,19.0,9.0,4.0,1.0
40.72088334706642,-73.99423242867044,19.0,9.0,18.0,0.0
40.729404870393054,-73.99341577984444,19.0,23.0,51.0,1.0
40.72369313609816,-73.98172532714955,19.0,23.0,28.0,0.0
40.64048504640378,-73.8016467908775,19.0,16.0,22.0,1.0
40.7198982480637,-73.74406864441983,19.0,16.0,45.0,0.0
40.72826044444956,-73.9706503701774,20.0,0.0,2.0,1.0
40.809031726764815,-73.92549481190792,20.0,0.0,18.0,0.0
40.739995944286065,-73.99304616957954,19.0,16.0,33.0,1.0
40.75427527164139,-73.97852226946554,19.0,16.0,43.0,0.0
40.7613148456163,-73.96431777760438,20.0,0.0,6.0,1.0
40.745976937907116,-73.9926784387236,20.0,0.0,19.0,0.0
